ancient,old,new,SBA 0.1ug/ml Slide#14032 CFG# 2342 v5.0 Alexa488 6/27/11 HJ,SBA 1ug/ml Slide#14041 CFG#2342 v5.0 Alexa488 6/27/11 HJ,SBA 10ug/ml Slide#14042 CFG#2342 v5.0 Alexa488 6/27/11 HJ,SBA 100ug/ml Slide#14032 CFG#2342 v5.0 Alexa488 6/27/11 HJ,SBA(EY lab) (10ug/ml) Slide#14173 rRequest#2342 Alexa488 2011-7-6 YL,SBA (1 ug/ml) Slide#13684 Request#non Mahal project 4/15/2011 Alexa488 YL ,SBA (10 ug/ml) Slide#13637 Request#non Mahal project 4/11/2011 Alexa488 YL ,SBA (100 ug/ml) Slide#13684 Request#non Mahal project 4/15/2011 Alexa488 YL
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,-3.3110750000000007,23.929,47.8819,1272.946175,122.012625,-23.043775000000004,-39.7991,68.782625
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,8.155750000000001,12.734025,14.488725000000004,13.94487500000001,26.0125,-12.187024999999995,-48.2566,-44.1631
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,12.041275,34.151174999999995,81.53117499999998,1994.994825,89.878575,-12.0712,-45.75495,119.31717500000002
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,10.105325,49.585475,65.79962499999999,4603.356775,197.643775,-17.311950000000003,-73.45585,-12.194925000000005
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,4.141574999999996,2.674649999999998,-10.289300000000004,212.90415,232.9014,-4.047649999999997,-76.35082499999999,-57.77244999999999
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,27.49595,32.75435,73.15845,6926.9296749999985,208.095825,-11.237424999999995,-59.56069999999998,170.28375
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,4.172274999999997,20.930475000000005,-15.570125,140.374425,194.058925,-25.13575,-104.81330000000004,-82.427975
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,4.18295,13.99255,107.908675,8507.484325,268.6531,-22.394250000000003,-59.477775,479.848875
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,0.6493250000000028,6.5479249999999976,-2.791075000000001,-41.590599999999974,186.10072499999995,-25.256099999999996,-112.39137499999998,-64.20592500000001
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,16.136849999999995,30.85555,183.39039999999997,9011.677675,133.199825,-29.18102500000001,-50.98975000000002,760.5971
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,76.1541,77.343275,58.887175,17.106724999999994,133.85882500000002,-0.4743749999999984,-0.6048500000000203,13.443274999999993
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,74.92890000000001,58.315,38.49072500000001,11.427675,113.073925,29.3149,23.315325,4.235824999999998
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,50.721575,59.270675,116.66349999999998,143.75984999999997,177.852975,7.5784499999999975,-16.55932500000001,-13.248324999999998
,,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,18.021649999999994,3.2422999999999984,4.0961499999999935,-34.877425,3.1312750000000005,-2.6631750000000007,-47.72375,-33.370099999999994
,,GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,1.91705,-0.7873500000000018,-7.421875,-30.49922500000001,6.6534,-12.116750000000007,-74.386825,0.7008000000000011
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,1.0108500000000051,6.9441000000000015,4.294375,-25.797000000000025,6.126974999999996,-12.665774999999995,-14.734899999999996,-34.39915
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,9.930375000000002,-0.3993750000000009,-2.5905250000000013,-9.2768,93.18262500000004,-18.028825,-32.884225,-55.40837499999999
,,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,12.944675,17.310850000000002,11.12055,-20.693924999999997,35.57877499999999,-0.07669999999999888,-4.328474999999997,-26.517275
,,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,20.240975,5.482275,0.5780000000000012,-159.27942499999997,4.313799999999999,-10.317000000000004,-56.72815000000002,-35.150724999999994
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,3.2443250000000035,-6.094500000000003,-9.240475,-10.570550000000068,4.537375000000027,-20.88225,-77.42259999999997,-59.70649999999999
,,Galb1-4GlcNAcb1-3Galb1-3GalNAca-Sp14,6.975949999999999,10.154225,-3.233375000000001,74.76284999999996,7.28825,-4.993449999999998,-28.599074999999992,-28.652249999999995
,,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,5.072399999999998,6.668450000000008,18.410325000000004,-57.86575000000001,34.852999999999994,4.655099999999997,-67.49822499999999,-50.91414999999999
,,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,4.789075,7.367524999999999,14.746850000000002,-192.768375,49.5217,-17.852149999999995,-108.763525,-73.58915
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,6.009475,0.9722749999999998,-0.08412500000000023,-28.542575,37.61327499999999,-16.690300000000004,-61.35535000000001,-37.64245000000001
,,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,92.51595,87.007175,104.07297499999996,138.4865,150.0234,1.6806499999999964,21.339550000000006,-7.260775000000002
,,GlcNAcb1-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,5.231375000000002,3.0548749999999973,8.359099999999998,6.951975000000019,6.713775,-1.7309499999999982,-44.696125,-28.926175
,,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,96.57085,139.04060000000004,115.09059999999997,131.23442500000004,153.305025,22.184574999999995,12.03,55.8709
,,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,36.17922500000001,49.34167500000001,84.990375,93.9381,190.089225,11.493900000000005,60.633225,35.34127499999999
,,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,81.31090000000002,122.892,148.16792499999997,186.38965,300.09,19.192025,76.987125,-30.391825000000004
,,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,35.37045,22.730775,15.196674999999995,-8.89142499999997,50.53914999999999,-6.3438250000000025,-23.656674999999996,-11.671725000000004
,,GlcNAcb1-3Fuca-Sp21,1.6422000000000008,15.91955,-2.2815000000000007,-34.786424999999994,-0.8622250000000005,-8.563400000000003,-47.388725,-21.239175000000007
,,Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp21,17.326825000000007,14.255399999999998,10.307225,135.72577500000003,4.377650000000003,27.89580000000001,36.840825000000045,-10.422674999999991
